file_name,ligand_name,pdb_name,file_type,file_path
5k0j_ligand.mol2,5k0j_ligand,5k0j,mol2,../data/v2020-other-PL/5k0j/5k0j_ligand.mol2
5k0j_ligand.sdf,5k0j_ligand,5k0j,sdf,../data/v2020-other-PL/5k0j/5k0j_ligand.sdf
5eld_ligand.mol2,5eld_ligand,5eld,mol2,../data/v2020-other-PL/5eld/5eld_ligand.mol2
5eld_ligand.sdf,5eld_ligand,5eld,sdf,../data/v2020-other-PL/5eld/5eld_ligand.sdf
2c9d_ligand.mol2,2c9d_ligand,2c9d,mol2,../data/v2020-other-PL/2c9d/2c9d_ligand.mol2
2c9d_ligand.sdf,2c9d_ligand,2c9d,sdf,../data/v2020-other-PL/2c9d/2c9d_ligand.sdf
6do5_ligand.mol2,6do5_ligand,6do5,mol2,../data/v2020-other-PL/6do5/6do5_ligand.mol2
6do5_ligand.sdf,6do5_ligand,6do5,sdf,../data/v2020-other-PL/6do5/6do5_ligand.sdf
5xxk_ligand.mol2,5xxk_ligand,5xxk,mol2,../data/v2020-other-PL/5xxk/5xxk_ligand.mol2
5xxk_ligand.sdf,5xxk_ligand,5xxk,sdf,../data/v2020-other-PL/5xxk/5xxk_ligand.sdf
1kmv_ligand.mol2,1kmv_ligand,1kmv,mol2,../data/v2020-other-PL/1kmv/1kmv_ligand.mol2
1kmv_ligand.sdf,1kmv_ligand,1kmv,sdf,../data/v2020-other-PL/1kmv/1kmv_ligand.sdf
4b7n_ligand.sdf,4b7n_ligand,4b7n,sdf,../data/v2020-other-PL/4b7n/4b7n_ligand.sdf
4b7n_ligand.mol2,4b7n_ligand,4b7n,mol2,../data/v2020-other-PL/4b7n/4b7n_ligand.mol2
4tn4_ligand.mol2,4tn4_ligand,4tn4,mol2,../data/v2020-other-PL/4tn4/4tn4_ligand.mol2
4tn4_ligand.sdf,4tn4_ligand,4tn4,sdf,../data/v2020-other-PL/4tn4/4tn4_ligand.sdf
4tvj_ligand.mol2,4tvj_ligand,4tvj,mol2,../data/v2020-other-PL/4tvj/4tvj_ligand.mol2
4tvj_ligand.sdf,4tvj_ligand,4tvj,sdf,../data/v2020-other-PL/4tvj/4tvj_ligand.sdf
4dus_ligand.sdf,4dus_ligand,4dus,sdf,../data/v2020-other-PL/4dus/4dus_ligand.sdf
4dus_ligand.mol2,4dus_ligand,4dus,mol2,../data/v2020-other-PL/4dus/4dus_ligand.mol2
4ojq_ligand.sdf,4ojq_ligand,4ojq,sdf,../data/v2020-other-PL/4ojq/4ojq_ligand.sdf
4ojq_ligand.mol2,4ojq_ligand,4ojq,mol2,../data/v2020-other-PL/4ojq/4ojq_ligand.mol2
4jhq_ligand.mol2,4jhq_ligand,4jhq,mol2,../data/v2020-other-PL/4jhq/4jhq_ligand.mol2
4jhq_ligand.sdf,4jhq_ligand,4jhq,sdf,../data/v2020-other-PL/4jhq/4jhq_ligand.sdf
5lav_ligand.sdf,5lav_ligand,5lav,sdf,../data/v2020-other-PL/5lav/5lav_ligand.sdf
5lav_ligand.mol2,5lav_ligand,5lav,mol2,../data/v2020-other-PL/5lav/5lav_ligand.mol2
1s64_ligand.mol2,1s64_ligand,1s64,mol2,../data/v2020-other-PL/1s64/1s64_ligand.mol2
1s64_ligand.sdf,1s64_ligand,1s64,sdf,../data/v2020-other-PL/1s64/1s64_ligand.sdf
3f9y_ligand.mol2,3f9y_ligand,3f9y,mol2,../data/v2020-other-PL/3f9y/3f9y_ligand.mol2
3f9y_ligand.sdf,3f9y_ligand,3f9y,sdf,../data/v2020-other-PL/3f9y/3f9y_ligand.sdf
2fs8_ligand.sdf,2fs8_ligand,2fs8,sdf,../data/v2020-other-PL/2fs8/2fs8_ligand.sdf
2fs8_ligand.mol2,2fs8_ligand,2fs8,mol2,../data/v2020-other-PL/2fs8/2fs8_ligand.mol2
5u7l_ligand.sdf,5u7l_ligand,5u7l,sdf,../data/v2020-other-PL/5u7l/5u7l_ligand.sdf
5u7l_ligand.mol2,5u7l_ligand,5u7l,mol2,../data/v2020-other-PL/5u7l/5u7l_ligand.mol2
4byi_ligand.mol2,4byi_ligand,4byi,mol2,../data/v2020-other-PL/4byi/4byi_ligand.mol2
4byi_ligand.sdf,4byi_ligand,4byi,sdf,../data/v2020-other-PL/4byi/4byi_ligand.sdf
5h5r_ligand.sdf,5h5r_ligand,5h5r,sdf,../data/v2020-other-PL/5h5r/5h5r_ligand.sdf
5h5r_ligand.mol2,5h5r_ligand,5h5r,mol2,../data/v2020-other-PL/5h5r/5h5r_ligand.mol2
3skh_ligand.sdf,3skh_ligand,3skh,sdf,../data/v2020-other-PL/3skh/3skh_ligand.sdf
3skh_ligand.mol2,3skh_ligand,3skh,mol2,../data/v2020-other-PL/3skh/3skh_ligand.mol2
3nnu_ligand.mol2,3nnu_ligand,3nnu,mol2,../data/v2020-other-PL/3nnu/3nnu_ligand.mol2
3nnu_ligand.sdf,3nnu_ligand,3nnu,sdf,../data/v2020-other-PL/3nnu/3nnu_ligand.sdf
3vv6_ligand.mol2,3vv6_ligand,3vv6,mol2,../data/v2020-other-PL/3vv6/3vv6_ligand.mol2
3vv6_ligand.sdf,3vv6_ligand,3vv6,sdf,../data/v2020-other-PL/3vv6/3vv6_ligand.sdf
1o3p_ligand.mol2,1o3p_ligand,1o3p,mol2,../data/v2020-other-PL/1o3p/1o3p_ligand.mol2
1o3p_ligand.sdf,1o3p_ligand,1o3p,sdf,../data/v2020-other-PL/1o3p/1o3p_ligand.sdf
2y1x_ligand.sdf,2y1x_ligand,2y1x,sdf,../data/v2020-other-PL/2y1x/2y1x_ligand.sdf
2y1x_ligand.mol2,2y1x_ligand,2y1x,mol2,../data/v2020-other-PL/2y1x/2y1x_ligand.mol2
4f20_ligand.mol2,4f20_ligand,4f20,mol2,../data/v2020-other-PL/4f20/4f20_ligand.mol2
4f20_ligand.sdf,4f20_ligand,4f20,sdf,../data/v2020-other-PL/4f20/4f20_ligand.sdf
4lno_ligand.mol2,4lno_ligand,4lno,mol2,../data/v2020-other-PL/4lno/4lno_ligand.mol2
4lno_ligand.sdf,4lno_ligand,4lno,sdf,../data/v2020-other-PL/4lno/4lno_ligand.sdf
2k62_ligand.mol2,2k62_ligand,2k62,mol2,../data/v2020-other-PL/2k62/2k62_ligand.mol2
2k62_ligand.sdf,2k62_ligand,2k62,sdf,../data/v2020-other-PL/2k62/2k62_ligand.sdf
2iu0_ligand.sdf,2iu0_ligand,2iu0,sdf,../data/v2020-other-PL/2iu0/2iu0_ligand.sdf
2iu0_ligand.mol2,2iu0_ligand,2iu0,mol2,../data/v2020-other-PL/2iu0/2iu0_ligand.mol2
6db4_ligand.sdf,6db4_ligand,6db4,sdf,../data/v2020-other-PL/6db4/6db4_ligand.sdf
6db4_ligand.mol2,6db4_ligand,6db4,mol2,../data/v2020-other-PL/6db4/6db4_ligand.mol2
3chc_ligand.mol2,3chc_ligand,3chc,mol2,../data/v2020-other-PL/3chc/3chc_ligand.mol2
3chc_ligand.sdf,3chc_ligand,3chc,sdf,../data/v2020-other-PL/3chc/3chc_ligand.sdf
2ivu_ligand.sdf,2ivu_ligand,2ivu,sdf,../data/v2020-other-PL/2ivu/2ivu_ligand.sdf
2ivu_ligand.mol2,2ivu_ligand,2ivu,mol2,../data/v2020-other-PL/2ivu/2ivu_ligand.mol2
3eg6_ligand.mol2,3eg6_ligand,3eg6,mol2,../data/v2020-other-PL/3eg6/3eg6_ligand.mol2
3eg6_ligand.sdf,3eg6_ligand,3eg6,sdf,../data/v2020-other-PL/3eg6/3eg6_ligand.sdf
6keb_ligand.sdf,6keb_ligand,6keb,sdf,../data/v2020-other-PL/6keb/6keb_ligand.sdf
6keb_ligand.mol2,6keb_ligand,6keb,mol2,../data/v2020-other-PL/6keb/6keb_ligand.mol2
5lp1_ligand.mol2,5lp1_ligand,5lp1,mol2,../data/v2020-other-PL/5lp1/5lp1_ligand.mol2
5lp1_ligand.sdf,5lp1_ligand,5lp1,sdf,../data/v2020-other-PL/5lp1/5lp1_ligand.sdf
4k8s_ligand.mol2,4k8s_ligand,4k8s,mol2,../data/v2020-other-PL/4k8s/4k8s_ligand.mol2
4k8s_ligand.sdf,4k8s_ligand,4k8s,sdf,../data/v2020-other-PL/4k8s/4k8s_ligand.sdf
4n98_ligand.sdf,4n98_ligand,4n98,sdf,../data/v2020-other-PL/4n98/4n98_ligand.sdf
4n98_ligand.mol2,4n98_ligand,4n98,mol2,../data/v2020-other-PL/4n98/4n98_ligand.mol2
4rfy_ligand.sdf,4rfy_ligand,4rfy,sdf,../data/v2020-other-PL/4rfy/4rfy_ligand.sdf
4rfy_ligand.mol2,4rfy_ligand,4rfy,mol2,../data/v2020-other-PL/4rfy/4rfy_ligand.mol2
5vex_ligand.mol2,5vex_ligand,5vex,mol2,../data/v2020-other-PL/5vex/5vex_ligand.mol2
5vex_ligand.sdf,5vex_ligand,5vex,sdf,../data/v2020-other-PL/5vex/5vex_ligand.sdf
3d7g_ligand.mol2,3d7g_ligand,3d7g,mol2,../data/v2020-other-PL/3d7g/3d7g_ligand.mol2
3d7g_ligand.sdf,3d7g_ligand,3d7g,sdf,../data/v2020-other-PL/3d7g/3d7g_ligand.sdf
2h6q_ligand.mol2,2h6q_ligand,2h6q,mol2,../data/v2020-other-PL/2h6q/2h6q_ligand.mol2
2h6q_ligand.sdf,2h6q_ligand,2h6q,sdf,../data/v2020-other-PL/2h6q/2h6q_ligand.sdf
5mk9_ligand.mol2,5mk9_ligand,5mk9,mol2,../data/v2020-other-PL/5mk9/5mk9_ligand.mol2
5mk9_ligand.sdf,5mk9_ligand,5mk9,sdf,../data/v2020-other-PL/5mk9/5mk9_ligand.sdf
5d29_ligand.mol2,5d29_ligand,5d29,mol2,../data/v2020-other-PL/5d29/5d29_ligand.mol2
5d29_ligand.sdf,5d29_ligand,5d29,sdf,../data/v2020-other-PL/5d29/5d29_ligand.sdf
5jiy_ligand.sdf,5jiy_ligand,5jiy,sdf,../data/v2020-other-PL/5jiy/5jiy_ligand.sdf
5jiy_ligand.mol2,5jiy_ligand,5jiy,mol2,../data/v2020-other-PL/5jiy/5jiy_ligand.mol2
4l0s_ligand.mol2,4l0s_ligand,4l0s,mol2,../data/v2020-other-PL/4l0s/4l0s_ligand.mol2
4l0s_ligand.sdf,4l0s_ligand,4l0s,sdf,../data/v2020-other-PL/4l0s/4l0s_ligand.sdf
3fxz_ligand.mol2,3fxz_ligand,3fxz,mol2,../data/v2020-other-PL/3fxz/3fxz_ligand.mol2
3fxz_ligand.sdf,3fxz_ligand,3fxz,sdf,../data/v2020-other-PL/3fxz/3fxz_ligand.sdf
5eth_ligand.mol2,5eth_ligand,5eth,mol2,../data/v2020-other-PL/5eth/5eth_ligand.mol2
5eth_ligand.sdf,5eth_ligand,5eth,sdf,../data/v2020-other-PL/5eth/5eth_ligand.sdf
5iz6_ligand.sdf,5iz6_ligand,5iz6,sdf,../data/v2020-other-PL/5iz6/5iz6_ligand.sdf
5iz6_ligand.mol2,5iz6_ligand,5iz6,mol2,../data/v2020-other-PL/5iz6/5iz6_ligand.mol2
1ha2_ligand.sdf,1ha2_ligand,1ha2,sdf,../data/v2020-other-PL/1ha2/1ha2_ligand.sdf
1ha2_ligand.mol2,1ha2_ligand,1ha2,mol2,../data/v2020-other-PL/1ha2/1ha2_ligand.mol2
3zs0_ligand.sdf,3zs0_ligand,3zs0,sdf,../data/v2020-other-PL/3zs0/3zs0_ligand.sdf
3zs0_ligand.mol2,3zs0_ligand,3zs0,mol2,../data/v2020-other-PL/3zs0/3zs0_ligand.mol2
5mte_ligand.mol2,5mte_ligand,5mte,mol2,../data/v2020-other-PL/5mte/5mte_ligand.mol2
5mte_ligand.sdf,5mte_ligand,5mte,sdf,../data/v2020-other-PL/5mte/5mte_ligand.sdf
1qaq_ligand.mol2,1qaq_ligand,1qaq,mol2,../data/v2020-other-PL/1qaq/1qaq_ligand.mol2
1qaq_ligand.sdf,1qaq_ligand,1qaq,sdf,../data/v2020-other-PL/1qaq/1qaq_ligand.sdf
4w54_ligand.mol2,4w54_ligand,4w54,mol2,../data/v2020-other-PL/4w54/4w54_ligand.mol2
4w54_ligand.sdf,4w54_ligand,4w54,sdf,../data/v2020-other-PL/4w54/4w54_ligand.sdf
3eys_ligand.sdf,3eys_ligand,3eys,sdf,../data/v2020-other-PL/3eys/3eys_ligand.sdf
3eys_ligand.mol2,3eys_ligand,3eys,mol2,../data/v2020-other-PL/3eys/3eys_ligand.mol2
2ggu_ligand.mol2,2ggu_ligand,2ggu,mol2,../data/v2020-other-PL/2ggu/2ggu_ligand.mol2
2ggu_ligand.sdf,2ggu_ligand,2ggu,sdf,../data/v2020-other-PL/2ggu/2ggu_ligand.sdf
4lte_ligand.sdf,4lte_ligand,4lte,sdf,../data/v2020-other-PL/4lte/4lte_ligand.sdf
4lte_ligand.mol2,4lte_ligand,4lte,mol2,../data/v2020-other-PL/4lte/4lte_ligand.mol2
2yir_ligand.mol2,2yir_ligand,2yir,mol2,../data/v2020-other-PL/2yir/2yir_ligand.mol2
2yir_ligand.sdf,2yir_ligand,2yir,sdf,../data/v2020-other-PL/2yir/2yir_ligand.sdf
5fdz_ligand.sdf,5fdz_ligand,5fdz,sdf,../data/v2020-other-PL/5fdz/5fdz_ligand.sdf
5fdz_ligand.mol2,5fdz_ligand,5fdz,mol2,../data/v2020-other-PL/5fdz/5fdz_ligand.mol2
1g5f_ligand.sdf,1g5f_ligand,1g5f,sdf,../data/v2020-other-PL/1g5f/1g5f_ligand.sdf
1g5f_ligand.mol2,1g5f_ligand,1g5f,mol2,../data/v2020-other-PL/1g5f/1g5f_ligand.mol2
4d83_ligand.sdf,4d83_ligand,4d83,sdf,../data/v2020-other-PL/4d83/4d83_ligand.sdf
4d83_ligand.mol2,4d83_ligand,4d83,mol2,../data/v2020-other-PL/4d83/4d83_ligand.mol2
4ay6_ligand.mol2,4ay6_ligand,4ay6,mol2,../data/v2020-other-PL/4ay6/4ay6_ligand.mol2
4ay6_ligand.sdf,4ay6_ligand,4ay6,sdf,../data/v2020-other-PL/4ay6/4ay6_ligand.sdf
2g0h_ligand.mol2,2g0h_ligand,2g0h,mol2,../data/v2020-other-PL/2g0h/2g0h_ligand.mol2
2g0h_ligand.sdf,2g0h_ligand,2g0h,sdf,../data/v2020-other-PL/2g0h/2g0h_ligand.sdf
6e3n_ligand.sdf,6e3n_ligand,6e3n,sdf,../data/v2020-other-PL/6e3n/6e3n_ligand.sdf
6e3n_ligand.mol2,6e3n_ligand,6e3n,mol2,../data/v2020-other-PL/6e3n/6e3n_ligand.mol2
6qfq_ligand.sdf,6qfq_ligand,6qfq,sdf,../data/v2020-other-PL/6qfq/6qfq_ligand.sdf
6qfq_ligand.mol2,6qfq_ligand,6qfq,mol2,../data/v2020-other-PL/6qfq/6qfq_ligand.mol2
4q9m_ligand.sdf,4q9m_ligand,4q9m,sdf,../data/v2020-other-PL/4q9m/4q9m_ligand.sdf
4q9m_ligand.mol2,4q9m_ligand,4q9m,mol2,../data/v2020-other-PL/4q9m/4q9m_ligand.mol2
1c85_ligand.sdf,1c85_ligand,1c85,sdf,../data/v2020-other-PL/1c85/1c85_ligand.sdf
1c85_ligand.mol2,1c85_ligand,1c85,mol2,../data/v2020-other-PL/1c85/1c85_ligand.mol2
4pd9_ligand.sdf,4pd9_ligand,4pd9,sdf,../data/v2020-other-PL/4pd9/4pd9_ligand.sdf
4pd9_ligand.mol2,4pd9_ligand,4pd9,mol2,../data/v2020-other-PL/4pd9/4pd9_ligand.mol2
3ft3_ligand.mol2,3ft3_ligand,3ft3,mol2,../data/v2020-other-PL/3ft3/3ft3_ligand.mol2
3ft3_ligand.sdf,3ft3_ligand,3ft3,sdf,../data/v2020-other-PL/3ft3/3ft3_ligand.sdf
4btl_ligand.sdf,4btl_ligand,4btl,sdf,../data/v2020-other-PL/4btl/4btl_ligand.sdf
4btl_ligand.mol2,4btl_ligand,4btl,mol2,../data/v2020-other-PL/4btl/4btl_ligand.mol2
4jsc_ligand.mol2,4jsc_ligand,4jsc,mol2,../data/v2020-other-PL/4jsc/4jsc_ligand.mol2
4jsc_ligand.sdf,4jsc_ligand,4jsc,sdf,../data/v2020-other-PL/4jsc/4jsc_ligand.sdf
5h8x_ligand.sdf,5h8x_ligand,5h8x,sdf,../data/v2020-other-PL/5h8x/5h8x_ligand.sdf
5h8x_ligand.mol2,5h8x_ligand,5h8x,mol2,../data/v2020-other-PL/5h8x/5h8x_ligand.mol2
3t3y_ligand.mol2,3t3y_ligand,3t3y,mol2,../data/v2020-other-PL/3t3y/3t3y_ligand.mol2
3t3y_ligand.sdf,3t3y_ligand,3t3y,sdf,../data/v2020-other-PL/3t3y/3t3y_ligand.sdf
6q8k_ligand.mol2,6q8k_ligand,6q8k,mol2,../data/v2020-other-PL/6q8k/6q8k_ligand.mol2
6q8k_ligand.sdf,6q8k_ligand,6q8k,sdf,../data/v2020-other-PL/6q8k/6q8k_ligand.sdf
2c4w_ligand.sdf,2c4w_ligand,2c4w,sdf,../data/v2020-other-PL/2c4w/2c4w_ligand.sdf
2c4w_ligand.mol2,2c4w_ligand,2c4w,mol2,../data/v2020-other-PL/2c4w/2c4w_ligand.mol2
6qfh_ligand.sdf,6qfh_ligand,6qfh,sdf,../data/v2020-other-PL/6qfh/6qfh_ligand.sdf
6qfh_ligand.mol2,6qfh_ligand,6qfh,mol2,../data/v2020-other-PL/6qfh/6qfh_ligand.mol2
5unf_ligand.mol2,5unf_ligand,5unf,mol2,../data/v2020-other-PL/5unf/5unf_ligand.mol2
5unf_ligand.sdf,5unf_ligand,5unf,sdf,../data/v2020-other-PL/5unf/5unf_ligand.sdf
2h6k_ligand.mol2,2h6k_ligand,2h6k,mol2,../data/v2020-other-PL/2h6k/2h6k_ligand.mol2
2h6k_ligand.sdf,2h6k_ligand,2h6k,sdf,../data/v2020-other-PL/2h6k/2h6k_ligand.sdf
1eef_ligand.sdf,1eef_ligand,1eef,sdf,../data/v2020-other-PL/1eef/1eef_ligand.sdf
1eef_ligand.mol2,1eef_ligand,1eef,mol2,../data/v2020-other-PL/1eef/1eef_ligand.mol2
5v37_ligand.mol2,5v37_ligand,5v37,mol2,../data/v2020-other-PL/5v37/5v37_ligand.mol2
5v37_ligand.sdf,5v37_ligand,5v37,sdf,../data/v2020-other-PL/5v37/5v37_ligand.sdf
5lm6_ligand.mol2,5lm6_ligand,5lm6,mol2,../data/v2020-other-PL/5lm6/5lm6_ligand.mol2
5lm6_ligand.sdf,5lm6_ligand,5lm6,sdf,../data/v2020-other-PL/5lm6/5lm6_ligand.sdf
1p05_ligand.sdf,1p05_ligand,1p05,sdf,../data/v2020-other-PL/1p05/1p05_ligand.sdf
1p05_ligand.mol2,1p05_ligand,1p05,mol2,../data/v2020-other-PL/1p05/1p05_ligand.mol2
4wvs_ligand.mol2,4wvs_ligand,4wvs,mol2,../data/v2020-other-PL/4wvs/4wvs_ligand.mol2
4wvs_ligand.sdf,4wvs_ligand,4wvs,sdf,../data/v2020-other-PL/4wvs/4wvs_ligand.sdf
3tv7_ligand.sdf,3tv7_ligand,3tv7,sdf,../data/v2020-other-PL/3tv7/3tv7_ligand.sdf
3tv7_ligand.mol2,3tv7_ligand,3tv7,mol2,../data/v2020-other-PL/3tv7/3tv7_ligand.mol2
6n7y_ligand.sdf,6n7y_ligand,6n7y,sdf,../data/v2020-other-PL/6n7y/6n7y_ligand.sdf
6n7y_ligand.mol2,6n7y_ligand,6n7y,mol2,../data/v2020-other-PL/6n7y/6n7y_ligand.mol2
3zuk_ligand.mol2,3zuk_ligand,3zuk,mol2,../data/v2020-other-PL/3zuk/3zuk_ligand.mol2
3zuk_ligand.sdf,3zuk_ligand,3zuk,sdf,../data/v2020-other-PL/3zuk/3zuk_ligand.sdf
5u2c_ligand.sdf,5u2c_ligand,5u2c,sdf,../data/v2020-other-PL/5u2c/5u2c_ligand.sdf
5u2c_ligand.mol2,5u2c_ligand,5u2c,mol2,../data/v2020-other-PL/5u2c/5u2c_ligand.mol2
6tel_ligand.mol2,6tel_ligand,6tel,mol2,../data/v2020-other-PL/6tel/6tel_ligand.mol2
6tel_ligand.sdf,6tel_ligand,6tel,sdf,../data/v2020-other-PL/6tel/6tel_ligand.sdf
4u4x_ligand.mol2,4u4x_ligand,4u4x,mol2,../data/v2020-other-PL/4u4x/4u4x_ligand.mol2
4u4x_ligand.sdf,4u4x_ligand,4u4x,sdf,../data/v2020-other-PL/4u4x/4u4x_ligand.sdf
1fw0_ligand.sdf,1fw0_ligand,1fw0,sdf,../data/v2020-other-PL/1fw0/1fw0_ligand.sdf
1fw0_ligand.mol2,1fw0_ligand,1fw0,mol2,../data/v2020-other-PL/1fw0/1fw0_ligand.mol2
1gzc_ligand.sdf,1gzc_ligand,1gzc,sdf,../data/v2020-other-PL/1gzc/1gzc_ligand.sdf
1gzc_ligand.mol2,1gzc_ligand,1gzc,mol2,../data/v2020-other-PL/1gzc/1gzc_ligand.mol2
5cyv_ligand.sdf,5cyv_ligand,5cyv,sdf,../data/v2020-other-PL/5cyv/5cyv_ligand.sdf
5cyv_ligand.mol2,5cyv_ligand,5cyv,mol2,../data/v2020-other-PL/5cyv/5cyv_ligand.mol2
5y0x_ligand.mol2,5y0x_ligand,5y0x,mol2,../data/v2020-other-PL/5y0x/5y0x_ligand.mol2
5y0x_ligand.sdf,5y0x_ligand,5y0x,sdf,../data/v2020-other-PL/5y0x/5y0x_ligand.sdf
5aix_ligand.sdf,5aix_ligand,5aix,sdf,../data/v2020-other-PL/5aix/5aix_ligand.sdf
5aix_ligand.mol2,5aix_ligand,5aix,mol2,../data/v2020-other-PL/5aix/5aix_ligand.mol2
5ows_ligand.sdf,5ows_ligand,5ows,sdf,../data/v2020-other-PL/5ows/5ows_ligand.sdf
5ows_ligand.mol2,5ows_ligand,5ows,mol2,../data/v2020-other-PL/5ows/5ows_ligand.mol2
4gui_ligand.sdf,4gui_ligand,4gui,sdf,../data/v2020-other-PL/4gui/4gui_ligand.sdf
4gui_ligand.mol2,4gui_ligand,4gui,mol2,../data/v2020-other-PL/4gui/4gui_ligand.mol2
5aqu_ligand.mol2,5aqu_ligand,5aqu,mol2,../data/v2020-other-PL/5aqu/5aqu_ligand.mol2
5aqu_ligand.sdf,5aqu_ligand,5aqu,sdf,../data/v2020-other-PL/5aqu/5aqu_ligand.sdf
3bh3_ligand.sdf,3bh3_ligand,3bh3,sdf,../data/v2020-other-PL/3bh3/3bh3_ligand.sdf
3bh3_ligand.mol2,3bh3_ligand,3bh3,mol2,../data/v2020-other-PL/3bh3/3bh3_ligand.mol2
5gvn_ligand.sdf,5gvn_ligand,5gvn,sdf,../data/v2020-other-PL/5gvn/5gvn_ligand.sdf
5gvn_ligand.mol2,5gvn_ligand,5gvn,mol2,../data/v2020-other-PL/5gvn/5gvn_ligand.mol2
5uig_ligand.sdf,5uig_ligand,5uig,sdf,../data/v2020-other-PL/5uig/5uig_ligand.sdf
5uig_ligand.mol2,5uig_ligand,5uig,mol2,../data/v2020-other-PL/5uig/5uig_ligand.mol2
3vc4_ligand.mol2,3vc4_ligand,3vc4,mol2,../data/v2020-other-PL/3vc4/3vc4_ligand.mol2
3vc4_ligand.sdf,3vc4_ligand,3vc4,sdf,../data/v2020-other-PL/3vc4/3vc4_ligand.sdf
4tw7_ligand.mol2,4tw7_ligand,4tw7,mol2,../data/v2020-other-PL/4tw7/4tw7_ligand.mol2
4tw7_ligand.sdf,4tw7_ligand,4tw7,sdf,../data/v2020-other-PL/4tw7/4tw7_ligand.sdf
3rtp_ligand.mol2,3rtp_ligand,3rtp,mol2,../data/v2020-other-PL/3rtp/3rtp_ligand.mol2
3rtp_ligand.sdf,3rtp_ligand,3rtp,sdf,../data/v2020-other-PL/3rtp/3rtp_ligand.sdf
4y5s_ligand.sdf,4y5s_ligand,4y5s,sdf,../data/v2020-other-PL/4y5s/4y5s_ligand.sdf
4y5s_ligand.mol2,4y5s_ligand,4y5s,mol2,../data/v2020-other-PL/4y5s/4y5s_ligand.mol2
1gbq_ligand.sdf,1gbq_ligand,1gbq,sdf,../data/v2020-other-PL/1gbq/1gbq_ligand.sdf
1gbq_ligand.mol2,1gbq_ligand,1gbq,mol2,../data/v2020-other-PL/1gbq/1gbq_ligand.mol2
6hrz_ligand.sdf,6hrz_ligand,6hrz,sdf,../data/v2020-other-PL/6hrz/6hrz_ligand.sdf
6hrz_ligand.mol2,6hrz_ligand,6hrz,mol2,../data/v2020-other-PL/6hrz/6hrz_ligand.mol2
5dlz_ligand.sdf,5dlz_ligand,5dlz,sdf,../data/v2020-other-PL/5dlz/5dlz_ligand.sdf
5dlz_ligand.mol2,5dlz_ligand,5dlz,mol2,../data/v2020-other-PL/5dlz/5dlz_ligand.mol2
1j1a_ligand.sdf,1j1a_ligand,1j1a,sdf,../data/v2020-other-PL/1j1a/1j1a_ligand.sdf
1j1a_ligand.mol2,1j1a_ligand,1j1a,mol2,../data/v2020-other-PL/1j1a/1j1a_ligand.mol2
2cfd_ligand.sdf,2cfd_ligand,2cfd,sdf,../data/v2020-other-PL/2cfd/2cfd_ligand.sdf
2cfd_ligand.mol2,2cfd_ligand,2cfd,mol2,../data/v2020-other-PL/2cfd/2cfd_ligand.mol2
3mtw_ligand.mol2,3mtw_ligand,3mtw,mol2,../data/v2020-other-PL/3mtw/3mtw_ligand.mol2
3mtw_ligand.sdf,3mtw_ligand,3mtw,sdf,../data/v2020-other-PL/3mtw/3mtw_ligand.sdf
5ous_ligand.mol2,5ous_ligand,5ous,mol2,../data/v2020-other-PL/5ous/5ous_ligand.mol2
5ous_ligand.sdf,5ous_ligand,5ous,sdf,../data/v2020-other-PL/5ous/5ous_ligand.sdf
2v86_ligand.mol2,2v86_ligand,2v86,mol2,../data/v2020-other-PL/2v86/2v86_ligand.mol2
2v86_ligand.sdf,2v86_ligand,2v86,sdf,../data/v2020-other-PL/2v86/2v86_ligand.sdf
4xpj_ligand.sdf,4xpj_ligand,4xpj,sdf,../data/v2020-other-PL/4xpj/4xpj_ligand.sdf
4xpj_ligand.mol2,4xpj_ligand,4xpj,mol2,../data/v2020-other-PL/4xpj/4xpj_ligand.mol2
6cd9_ligand.sdf,6cd9_ligand,6cd9,sdf,../data/v2020-other-PL/6cd9/6cd9_ligand.sdf
6cd9_ligand.mol2,6cd9_ligand,6cd9,mol2,../data/v2020-other-PL/6cd9/6cd9_ligand.mol2
1w6h_ligand.mol2,1w6h_ligand,1w6h,mol2,../data/v2020-other-PL/1w6h/1w6h_ligand.mol2
1w6h_ligand.sdf,1w6h_ligand,1w6h,sdf,../data/v2020-other-PL/1w6h/1w6h_ligand.sdf
4hld_ligand.sdf,4hld_ligand,4hld,sdf,../data/v2020-other-PL/4hld/4hld_ligand.sdf
4hld_ligand.mol2,4hld_ligand,4hld,mol2,../data/v2020-other-PL/4hld/4hld_ligand.mol2
5i40_ligand.sdf,5i40_ligand,5i40,sdf,../data/v2020-other-PL/5i40/5i40_ligand.sdf
5i40_ligand.mol2,5i40_ligand,5i40,mol2,../data/v2020-other-PL/5i40/5i40_ligand.mol2
3zos_ligand.sdf,3zos_ligand,3zos,sdf,../data/v2020-other-PL/3zos/3zos_ligand.sdf
3zos_ligand.mol2,3zos_ligand,3zos,mol2,../data/v2020-other-PL/3zos/3zos_ligand.mol2
1fta_ligand.mol2,1fta_ligand,1fta,mol2,../data/v2020-other-PL/1fta/1fta_ligand.mol2
1fta_ligand.sdf,1fta_ligand,1fta,sdf,../data/v2020-other-PL/1fta/1fta_ligand.sdf
1oit_ligand.mol2,1oit_ligand,1oit,mol2,../data/v2020-other-PL/1oit/1oit_ligand.mol2
